NC_000940_NP_051035.1.noovlp 0.255275523935874
NC_001348_NP_040124.1.noovlp 0.0119941276163979
NC_001348_NP_040125.2.noovlp 0.00187885139735185
NC_001348_NP_040126.1.noovlp 0.00103706545101569
NC_001348_NP_040127.1.noovlp 0.00155514761000716
NC_001348_NP_040128.1.noovlp 0.00117935719100954
NC_001348_NP_040129.1.noovlp 0.00219243022778123
NC_001348_NP_040130.1.noovlp 0.00211960835193152
NC_001348_NP_040131.1.noovlp 0.00160067901817174
NC_001348_NP_040132.1.noovlp 0.00315600485535347
NC_001348_NP_040133.1.noovlp 0.00233858485752352
NC_001348_NP_040134.1.noovlp 0.0501373646608079
NC_001348_NP_040135.1.noovlp 0.0022422154729571
NC_001348_NP_040136.1.noovlp 0.000742765664576399
NC_001348_NP_040137.1.noovlp 0.071412018191284
NC_001348_NP_040138.1.noovlp 0.00236791917102976
NC_001348_NP_040139.1.noovlp 0.0024895970265402
NC_001348_NP_040140.1.noovlp 0.00266659178833049
NC_001348_NP_040141.1.noovlp 0.000827462190967947
NC_001348_NP_040142.1.noovlp 0.0014143709939769
NC_001348_NP_040143.1.noovlp 0.0031405224680372
NC_001348_NP_040144.1.noovlp 0.0019704043908461
NC_001348_NP_040145.1.noovlp 0.00624033304811311
NC_001348_NP_040146.1.noovlp 0.00166318260471745
NC_001348_NP_040147.1.noovlp 0.00140586258340822
NC_001348_NP_040148.1.noovlp 0.000588353450950775
NC_001348_NP_040149.1.noovlp 0.00122768435018716
NC_001348_NP_040150.2.noovlp 0.001222316504761
NC_001348_NP_040151.1.noovlp 0.00193882047874193
NC_001348_NP_040152.1.noovlp 0.00235081502209142
NC_001348_NP_040153.1.noovlp 0.00141637242277273
NC_001348_NP_040154.2.noovlp 0.00187078545591995
NC_001348_NP_040155.1.noovlp 0.00170554419132668
NC_001348_NP_040156.1.noovlp 0.00539620279644153
NC_001348_NP_040157.1.noovlp 0.00101026682909386
NC_001348_NP_040158.1.noovlp 0.0070578335632118
