NC_000940 1.15472525944706
NC_001348 1.2904212740965
NC_001355 0.889648436996698
NC_001357 1.14974766433451
NC_001414 0.533798352378918
NC_001427 0.597209476133176
NC_001430 1.28512676527304
NC_001434 1.31607841948616
NC_001436 1.10458169077879
NC_001437 0.853245752764208
NC_001461 1.34459726220048
NC_001472 1.33648336442351
NC_001489 1.22768825139195
NC_001498 0.740763341658247
NC_001526 1.42953800186298
NC_001538 1.19626361997537
NC_001542 1.17128161766311
NC_001547 1.09829815073678
NC_001563 1.19862300765149
NC_001593 0.998034775282636
NC_001612 1.34748067826817
NC_001617 1.31834979713634
NC_001653 1.26859896380516
NC_001699 1.1812195908775
NC_001781 1.27182047151959
NC_001802 1.38455653431078
NC_002058 1.3264145494573
NC_002200 1.02102279800224
NC_002640 1.25113844664224
NC_003045 1.26247296448813
NC_003899 1.22951556818287
NC_003977 0.983087732623742
NC_004162 1.2779961180447
NC_004296 1.32157281289433
NC_004297 1.32990293762571
NC_004441 1.33826235310217
NC_004455 1.33450948826399
NC_004718 1.29603894132178
NC_005148 0.685389172563577
NC_005218 0.610043013228853
NC_005219 0.393437484180995
NC_005222 0.385438376477718
NC_005300 1.27969055221501
NC_005301 1.24255946627332
NC_005302 1.05071038972483
NC_006273 1.34617607560829
NC_006383 0.549262921967368
NC_007543 0.98966624957446
NC_007544 0.875262396080847
NC_007545 0.963435134721401
NC_007546 1.01200296072259
NC_007547 1.01277806594489
NC_007569 1.10236242179662
NC_007570 1.1696197123498
NC_007571 1.07239862934856
NC_007572 1.08831402746672
NC_007573 0.960066417148673
NC_007574 0.994881558391804
NC_009334 1.33619518286648
NC_009942 1.27429366476822
NC_010956 1.33189922600534
NC_011202 1.33352165306334
NC_011203 1.33506131884682
NC_011500 1.12558301448973
NC_011501 1.12925573398818
NC_011502 1.05822494218974
NC_011503 1.17148175290703
NC_011504 1.22646532973845
NC_011505 1.20456572234301
NC_011506 1.24191752670118
NC_011507 1.14661314584387
NC_011508 1.16567188233703
NC_011509 1.06688742762875
NC_011510 1.20432663793616
NC_012532 1.40351787012887
NC_014395 0.653655564483497
NC_014396 0.518858268429379
NC_014397 0.549782608194385
NC_015843 0.69375813133247
NC_018136 0.602806392344358
NC_018137 0.978376224475297
NC_018138 0.810404203030214
NC_019843 0.998993155280168
NC_030791 1.3388831282841
NC_035889 1.40043985031578
NC_038235 1.25518786516607
NC_038270 1.27360772537554
NC_038319 1.33461801352245
NC_038878 1.34883939145693
NC_039199 1.26733746288489
NC_039237 1.07741961795551
NC_039476 1.18726351023249
NC_048214 1.28582162685487
