"KP081547.1.AKT73296.1.51:995",1.000000000,0.981818182,1.000000000,1.000000000,0.994011976,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,0.994011976,0.943396226,0.943396226,0.697674419,0.950000000,1.000000000,0.901960784,0.916129032,0.773722628,1.000000000,0.987951807,0.943396226,0.943396226,0.791366906,0.697674419,0.950000000,1.000000000,0.923076923,0.887417219,0.800000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,0.994011976,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
"KP081547.1.AKT73297.1.357:671",0.981818182,1.000000000,0.981818182,0.981818182,0.987804878,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,1.000000000,0.981818182,0.981818182,0.981818182,0.981818182,1.000000000,0.981818182,0.981818182,0.993865031,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.993865031,0.981818182,0.981818182,0.981818182,0.981818182,0.987654321,0.981818182,0.981818182,0.987804878,0.948717949,0.948717949,0.682539683,0.929936306,0.981818182,0.893333333,0.907894737,0.776119403,0.981818182,0.993865031,0.948717949,0.948717949,0.779411765,0.682539683,0.929936306,0.981818182,0.915032680,0.878378378,0.788321168,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.993865031,0.981818182,0.981818182,0.981818182,0.981818182,0.987804878,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,1.000000000,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182,0.981818182
"KP081547.1.AKT73298.1.1033:1734",1.000000000,0.981818182,1.000000000,1.000000000,0.994011976,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,0.994011976,0.943396226,0.943396226,0.697674419,0.950000000,1.000000000,0.901960784,0.916129032,0.773722628,1.000000000,0.987951807,0.943396226,0.943396226,0.791366906,0.697674419,0.950000000,1.000000000,0.923076923,0.887417219,0.800000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,0.994011976,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
"KP081550.1.AKT73305.1.51:995",1.000000000,0.981818182,1.000000000,1.000000000,0.994011976,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,0.994011976,0.943396226,0.943396226,0.697674419,0.950000000,1.000000000,0.901960784,0.916129032,0.773722628,1.000000000,0.987951807,0.943396226,0.943396226,0.791366906,0.697674419,0.950000000,1.000000000,0.923076923,0.887417219,0.800000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,0.994011976,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
"KP081550.1.AKT73306.1.357:671",0.994011976,0.987804878,0.994011976,0.994011976,1.000000000,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.987804878,0.994011976,0.994011976,0.994011976,0.994011976,0.987804878,0.994011976,0.994011976,0.981818182,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.981818182,0.994011976,0.994011976,0.994011976,0.994011976,0.987804878,0.994011976,0.994011976,0.987951807,0.949367089,0.936708861,0.687500000,0.943396226,0.994011976,0.894736842,0.909090909,0.764705882,0.994011976,0.993939394,0.949367089,0.936708861,0.782608696,0.687500000,0.943396226,0.994011976,0.916129032,0.880000000,0.791366906,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.993939394,0.994011976,0.994011976,0.994011976,0.994011976,0.987951807,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.987804878,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976
"KP081550.1.AKT73307.1.1033:1734",1.000000000,0.981818182,1.000000000,1.000000000,0.994011976,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,0.994011976,0.943396226,0.943396226,0.697674419,0.950000000,1.000000000,0.901960784,0.916129032,0.773722628,1.000000000,0.987951807,0.943396226,0.943396226,0.791366906,0.697674419,0.950000000,1.000000000,0.923076923,0.887417219,0.800000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,0.994011976,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
"DQ915585.1.ABM55729.1.51:995",1.000000000,0.981818182,1.000000000,1.000000000,0.994011976,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,0.994011976,0.943396226,0.943396226,0.697674419,0.950000000,1.000000000,0.901960784,0.916129032,0.773722628,1.000000000,0.987951807,0.943396226,0.943396226,0.791366906,0.697674419,0.950000000,1.000000000,0.923076923,0.887417219,0.800000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,0.994011976,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
"DQ915585.1.ABL07437.1.1033:1734",1.000000000,0.981818182,1.000000000,1.000000000,0.994011976,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,0.994011976,0.943396226,0.943396226,0.697674419,0.950000000,1.000000000,0.901960784,0.916129032,0.773722628,1.000000000,0.987951807,0.943396226,0.943396226,0.791366906,0.697674419,0.950000000,1.000000000,0.923076923,0.887417219,0.800000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,0.994011976,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
"EU503040.1.ACA49874.1.51:995",1.000000000,0.981818182,1.000000000,1.000000000,0.994011976,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,0.994011976,0.943396226,0.943396226,0.697674419,0.950000000,1.000000000,0.901960784,0.916129032,0.773722628,1.000000000,0.987951807,0.943396226,0.943396226,0.791366906,0.697674419,0.950000000,1.000000000,0.923076923,0.887417219,0.800000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,0.994011976,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
"EU503040.1.ACA49875.1.1033:1734",1.000000000,0.981818182,1.000000000,1.000000000,0.994011976,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,0.994011976,0.943396226,0.943396226,0.697674419,0.950000000,1.000000000,0.901960784,0.916129032,0.773722628,1.000000000,0.987951807,0.943396226,0.943396226,0.791366906,0.697674419,0.950000000,1.000000000,0.923076923,0.887417219,0.800000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.987951807,1.000000000,1.000000000,1.000000000,1.000000000,0.994011976,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981818182,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
